Organization Name,Sector Name,SubSector Name,Operation Name,Address,eWh/HDD/ft^2,Energy Intensity (ekWh/ML)
Waterloo Region District School Board,School Board,School Board,Northlake Woods PS,500 Northlake Dr,5.47225324477635,
Waterloo Region District School Board,School Board,School Board,Wellesley PS,1059 Queen's Bush Rd.,5.57273091344333,
Waterloo Region District School Board,School Board,School Board,A R Kaufman PS,11 Chopin Dr,5.58699015238328,
Waterloo Region District School Board,School Board,School Board,Westheights PS,429 Westheights Dr,5.59512273944632,
Waterloo Region District School Board,School Board,School Board,Saginaw PS,740 Saginaw Parkway,5.60867892275273,
Waterloo Region District School Board,School Board,School Board,Kitchener-Waterloo C & VS,787 King St W,5.61235262679057,
Waterloo Region District School Board,School Board,School Board,Empire PS,83 Empire St,5.66253399982035,
Waterloo Region District School Board,School Board,School Board,Centennial PS,141 Amos Ave,5.66851188398272,
Waterloo Region District School Board,School Board,School Board,Floradale PS,35 Florapine Road,5.7100746159165,
Waterloo Region District School Board,School Board,School Board,Forest Hill PS,255 Westmount Rd E,5.73270925426804,
Waterloo Region District School Board,School Board,School Board,King Edward PS,709 King St  W,5.74378063632662,
Waterloo Region District School Board,School Board,School Board,Sir John A. Macdonald SS,650 Laurelwood Dr,5.78392944679528,
Waterloo Region District School Board,School Board,School Board,Sheppard PS,270 Weber St E,5.83327221564087,
Waterloo Region District School Board,School Board,School Board,Waterloo CI,300 Hazel St,5.83399788426457,
Waterloo Region District School Board,School Board,School Board,Elizabeth Ziegler PS,90 Moore Ave S,5.84349081980686,
Waterloo Region District School Board,School Board,School Board,Blair Road PS,85 Sunset Blvd,5.85036510013113,
Waterloo Region District School Board,School Board,School Board,Grand River CI,175 Indian Rd,5.86002033411661,
Waterloo Region District School Board,School Board,School Board,Pioneer Park PS,55 Upper Canada Dr,5.89615310290202,
Waterloo Region District School Board,School Board,School Board,Centennial PS,100 Weaver St,5.90259147384753,
Waterloo Region District School Board,School Board,School Board,Lexington PS,431 Forestlawn Rd,5.90711407961,
Waterloo Region District School Board,School Board,School Board,Smithson PS,150 Belleview Ave,5.90949441315331,
Waterloo Region District School Board,School Board,School Board,Bluevale CI,80 Bluevale St N,5.91409745111673,
Waterloo Region District School Board,School Board,School Board,Trillium PS,79 Laurentian Dr,5.92289186312274,
Waterloo Region District School Board,School Board,School Board,N A MacEachern PS,580 Rolling Hills Dr,6.00561230978155,
Waterloo Region District School Board,School Board,School Board,Preston HS,550 Rose St,6.01280295187104,
Waterloo Region District School Board,School Board,School Board,Elmira District SS,4 University Ave W,6.03839469805535,
Waterloo Region District School Board,School Board,School Board,Meadowlane PS,236 Forestwood Dr,6.05801628571387,
Waterloo Region District School Board,School Board,School Board,Jacob Hespeler SS,355 Holiday Inn Dr,6.06347871913254,
Waterloo Region District School Board,School Board,School Board,Laurentian PS,775 Westmount Rd E,6.11266214650664,
Waterloo Region District School Board,School Board,School Board,Cedarbrae PS,230 Cedarbrae Ave,6.13133178052736,
Waterloo Region District School Board,School Board,School Board,Ayr PS,105 Hall St,6.19109037146385,
Waterloo Region District School Board,School Board,School Board,Breslau PS,58 Joseph St,6.20775104999252,
Waterloo Region District School Board,School Board,School Board,Rosemount,80 Burlington Dr,6.21798334198679,
Waterloo Region District School Board,School Board,School Board,Bridgeport PS,59 Bridge St W,6.23275126455836,
Waterloo Region District School Board,School Board,School Board,Park Manor PS,18 Mockingbird Dr,6.33611922455233,
Waterloo Region District School Board,School Board,School Board,Conestogo PS,1948 Sawmill Rd.,6.34098952894094,
Waterloo Region District School Board,School Board,School Board,Huron Heights SS,1825 Strasburg Road,6.34358320105698,
Waterloo Region District School Board,School Board,School Board,Linwood PS,50 Pine St,6.34852137564304,
Waterloo Region District School Board,School Board,School Board,Crestview PS,153 Montcalm Dr,6.39506489403055,
Waterloo Region District School Board,School Board,School Board,Howard Robertson PS,130 Morgan Ave,6.46310430588697,
Waterloo Region District School Board,School Board,School Board,Queen Elizabeth PS,191 Hoffman St,6.4847856985753,
Waterloo Region District School Board,School Board,School Board,Southridge PS,1425 Queen's Blvd,6.50686085399952,
Waterloo Region District School Board,School Board,School Board,Manchester PS,455 Dundas St,6.54064552991123,
Waterloo Region District School Board,School Board,School Board,Parkway PS,436 Preston Pkwy,6.59872059135736,
Waterloo Region District School Board,School Board,School Board,Central PS,175 East Main St,6.60176639412456,
Waterloo Region District School Board,School Board,School Board,Blair O.E.C.,82 Meadowcreek Lane,6.6266478803266,
Waterloo Region District School Board,School Board,School Board,Sandowne PS,265 Sandowne Dr,6.86980697190551,
Waterloo Region District School Board,School Board,School Board,Wrigley's Corners O.E.C.,RR 3,6.88293880470686,
Waterloo Region District School Board,School Board,School Board,Stanley Park PS,191 Hickson Dr,6.93286898266619,
Waterloo Region District School Board,School Board,School Board,Glenview Park SS,55 McKay St,7.01291099211192,
Waterloo Region District School Board,School Board,School Board,Rockway PS,70 Vanier Dr,7.1020296297372,
Waterloo Region District School Board,School Board,School Board,Country Hills PS,195 Country Hills Dr,7.15017853157205,
Waterloo Region District School Board,School Board,School Board,Waterloo-Oxford DSS,1206 Snyder’s Road West,7.21562915464748,
Waterloo Region District School Board,School Board,School Board,MacKenzie King PS,51 Natchez Rd,7.22531107920981,
Waterloo Region District School Board,School Board,School Board,Queensmount Sr PS,21 Westmount Rd W,7.40938972577535,
Waterloo Region District School Board,School Board,School Board,Chalmers Street PS,35 Chalmers St S,7.50053372623248,
Waterloo Region District School Board,School Board,School Board,Coronation PS,757 Concession Rd,7.52988361455201,
Waterloo Region District School Board,School Board,School Board,William G. Davis PS,530 Langs Dr,7.5559734476034,
Waterloo Region District School Board,School Board,School Board,Lincoln Avenue PS,77 Lincoln Ave,7.68313831032398,
Waterloo Region District School Board,School Board,School Board,Alpine PS,75 Lucerne Dr,7.78308171765023,
Waterloo Region District School Board,School Board,School Board,Forest Heights CI,255 Fischer-Hallman Rd,7.88034939105638,
Waterloo Region District School Board,School Board,School Board,Galt CI,200 Water St N,8.19945128556821,
Waterloo Region District School Board,School Board,School Board,Cameron Heights CI,301 Charles St E,8.21278909376793,
Waterloo Region District School Board,School Board,School Board,McQuarrie Centre,1122 Queens Boulevard,8.21278909376793,
Waterloo Region District School Board,School Board,School Board,New Dawn,90 Fairfield Avenue,8.21278909376793,
Wellington Catholic District School Board,School Board,School Board,Warehouse,265 Edinburgh Rd N,4.52108001817226,
Wellington Catholic District School Board,School Board,School Board,Board Office Annex,69 Woolwich St,5.06651324735758,
Wellington Catholic District School Board,School Board,School Board,Board Office,75 Woolwich St,7.80328894827004,
Wellington Catholic District School Board,School Board,School Board,St Michael Cath,9 McElderry Rd,3.47306290000205,
Wellington Catholic District School Board,School Board,School Board,St Joseph Cath Ferg,150 Strathallan St,3.61220775285817,
Wellington Catholic District School Board,School Board,School Board,St. Ignatius of Loyola Catholic School,251 Colonial Drive,3.65019885019132,
Wellington Catholic District School Board,School Board,School Board,St. Paul Catholic School,182 Clairfields Dr E,4.1742361684305,
Wellington Catholic District School Board,School Board,School Board,Holy Trinity Catholic School,487 Grange Rd,4.25509289302117,
Wellington Catholic District School Board,School Board,School Board,Sacred Heart Cath G,125 Huron St,4.60197762448498,
Wellington Catholic District School Board,School Board,School Board,Holy Rosary Cath S,365 Stevenson St N,4.85812453636904,
Wellington Catholic District School Board,School Board,School Board,St James Cath HS,57 Victoria Rd N,5.07627940609752,
Wellington Catholic District School Board,School Board,School Board,Bishop Macdonell Catholic High School,200 Clair Rd W,5.15451647658381,
Wellington Catholic District School Board,School Board,School Board,St John Cath Guelph,63 Victoria Rd N,5.20107091467384,
Wellington Catholic District School Board,School Board,School Board,St Patrick Cath,391 Victoria Rd N,5.37420816077979,
Wellington Catholic District School Board,School Board,School Board,St. Joseph Catholic School,10 Guelph Street,5.42471451314269,
Wellington Catholic District School Board,School Board,School Board,St John Brebeuf Cath S,30 Millwood Road,5.58114025323068,
Wellington Catholic District School Board,School Board,School Board,Mary Phelan Cath S,8 Bishop Ct,5.66575490088485,
Wellington Catholic District School Board,School Board,School Board,St. Francis of Assisi Catholic School,287 Imperial Rd S,6.14972798006572,
Wellington Catholic District School Board,School Board,School Board,St Mary Cath Elora,251 Irvine St,6.20678261106873,
Wellington Catholic District School Board,School Board,School Board,Our Lady of Lourdes Sep S,54 Westmount Rd,6.41937044904848,
Wellington Catholic District School Board,School Board,School Board,St. John Bosco,19 Northumberland St,6.6539863236072,
Wellington Catholic District School Board,School Board,School Board,St Mary Cath MF,390 Parkside Dr,6.6927987991669,
Wellington Catholic District School Board,School Board,School Board,St Peter Cath,150 Westwood Rd,7.17970863466265,
Wellington Catholic District School Board,School Board,School Board,St John Cath Arth,315 Tucker St,7.25478879876369,
West Parry Sound Health Centre,Public Hospital,Acute/Chronic,West Parry Sound Health Centre,6 Albert Street,19.2022293866222,
Whitby Ontario Shores Centre for Mental Health Sciences,Public Hospital,Chronic,Ontario Shores,700 Gordon Street,8.77769666013927,
Whitby Ontario Shores Centre for Mental Health Sciences,Public Hospital,Chronic,Ontario Shores,700 Gordon Street,13.5223975575118,
Wilfrid Laurier University,Post-Secondary Educational Institution,University,Laurier University - Brantford Campus,73 George Street,4.06183629416944,
Wilfrid Laurier University,Post-Secondary Educational Institution,University,Laurier University - Kitchener Campus,120 Duke Street West,6.09398948171694,
Wilfrid Laurier University,Post-Secondary Educational Institution,University,Laurier University - Waterloo Campus,75 University Avenue,7.41087885625898,
Wilfrid Laurier University,Post-Secondary Educational Institution,University,Laurier University - Brantford Campus,73 George Street,4.06183629416944,
Wilfrid Laurier University,Post-Secondary Educational Institution,University,Laurier University - Kitchener Campus,120 Duke Street West,6.09398948171694,
Wilfrid Laurier University,Post-Secondary Educational Institution,University,Laurier University - Waterloo Campus,75 University Avenue,7.41087885625898,
Winchester District Memorial Hospital,Public Hospital,Acute/Chronic,Louise Harvey Dillabough Building,550 Louise Street,4.9164227726532,
Winchester District Memorial Hospital,Public Hospital,Acute/Chronic,Winchester District Memorial Hospital,566 Louise Street,19.0278029336361,
Winchester District Memorial Hospital,Public Hospital,Acute/Chronic,Winchester District Memorial Hospital,566 Louise Street,20.0216274207133,
Windsor Hotel-Dieu Grace Hospital,Public Hospital,Acute/Chronic,Hotel Dieu Grace Hospital,1030 Oullette Ave,28.6462735230464,
Windsor Regional Hospital,Public Hospital,Acute/Chronic,Windsor Regional Hospital Tayfour Campus,1453 Prince Rd,12.2003856095291,
Windsor Regional Hospital,Public Hospital,Acute/Chronic,Windsor Regional Hospital Metropolitan Campus,1995 Lens Ave,21.7944439880169,
Windsor Utilities Commission,Municipal,Municipal Service Board,George Pump Station,895 George Avenue,,127808.044324941
Windsor Utilities Commission,Municipal,Municipal Service Board,AJ Brian Pump Station,3650 Wyandotte Street East,,153475.710310856
Windsor Utilities Commission,Municipal,Municipal Service Board,JF Cook Booster Station,3464 Howard Avenue,,236334.215654433
Windsor Utilities Commission,Municipal,Municipal Service Board,AH Weeks Treatment Plant,3665 Wyandotte Street East,,323852.872321552
Windsor Utilities Commission,Municipal,Municipal Service Board,OTP,3665 Wyandotte Street East,,449411.787668908
Windsor‐Essex Catholic District School Board,School Board,School Board,Catholic Education Center,1325 California Ave,8.92259118381262,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Anthony,166 Centre Street W,3.51634433988163,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Anne's SS,1200 Oakwood Dr. SS#3,4.03021340905366,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Joseph's HS,2425 Clover Ave,4.0981867833658,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Joseph,9381 Townline,4.13159492743241,
Windsor‐Essex Catholic District School Board,School Board,School Board,Holy Cross,2555 Sandwich West Parkway,4.27743253841579,
Windsor‐Essex Catholic District School Board,School Board,School Board,Stella Maris,140 Girard St,4.30744443487655,
Windsor‐Essex Catholic District School Board,School Board,School Board,Holy Name Essex,200 Fairview Ave. W,4.3206636400852,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Alexander,5305 Adstoll Avenue,4.35567752822553,
Windsor‐Essex Catholic District School Board,School Board,School Board,Notre Dame,2751 Partington Avenue,4.50926255324226,
Windsor‐Essex Catholic District School Board,School Board,School Board,Christ The King,1200 Grand Marais Rd. West,4.52945227213941,
Windsor‐Essex Catholic District School Board,School Board,School Board,F. J. Brennan SS,910 Raymo Road,4.57507094827573,
Windsor‐Essex Catholic District School Board,School Board,School Board,St John Vianney,8405 Cedarview Street,4.6383036844272,
Windsor‐Essex Catholic District School Board,School Board,School Board,Our Lady of Mount Carmel,1400 Cousineau Road,4.67563777917628,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Angela,816 Ellis Street East,4.6923632590577,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Bernard (Amherstburg),320 Richmond St,4.69706403845592,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Peter,2451 St Alphonse St,4.74652597979875,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Gregory,13765 St Gregory Rd,4.77817316757278,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Gabriel,1400 Roselawn Drive,4.81970809714484,
Windsor‐Essex Catholic District School Board,School Board,School Board,Holy Names SS,1400 Northwood,4.84909049897572,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Anne French Immersion,1140 Monmouth,4.84947295962948,
Windsor‐Essex Catholic District School Board,School Board,School Board,St John,1920 Grove,4.91638505952785,
Windsor‐Essex Catholic District School Board,School Board,School Board,Assumption College,1100 Huron Church Road,4.94547190892907,
Windsor‐Essex Catholic District School Board,School Board,School Board,Our Lady of Perpetual Help,775 Capitol  Street,4.98247433002018,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Michael's Alternate HS,465 Victoria Avenue,5.08538515770821,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Pius X,644 Lacasse Blvd,5.13091048405307,
Windsor‐Essex Catholic District School Board,School Board,School Board,H. J. Lassaline,3145 Wildwood Drive,5.26273593116774,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Maria Goretti,1166 Eastlawn Blvd.,5.26312495516174,
Windsor‐Essex Catholic District School Board,School Board,School Board,Catholic Central SS,441 Tecumseh Road East,5.29189125345842,
Windsor‐Essex Catholic District School Board,School Board,School Board,Queen of Peace,57 Nicholas St,5.4001671966256,
Windsor‐Essex Catholic District School Board,School Board,School Board,L. A. Desmarais,10715 Eastcourt Drive,5.54398152246518,
Windsor‐Essex Catholic District School Board,School Board,School Board,Our Lady of Lourdes,4130 Franklin St,5.55349035327184,
Windsor‐Essex Catholic District School Board,School Board,School Board,W. J. Langlois,3110 Rivard,5.55706628094068,
Windsor‐Essex Catholic District School Board,School Board,School Board,St William,1217 Faith Dr (Box 130),5.56470390897891,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Christopher,1213 E. C. Row East,5.57552355703868,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Thomas of Villanova SS,2800 County Road #8,5.62293830201135,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Theresa,6101 Hwy. 20 RR #5,5.68358860516319,
Windsor‐Essex Catholic District School Board,School Board,School Board,St John de Brebeuf,43 Spruce St. South,5.89967517998216,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Louis,176 Talbot St E,6.13975771699171,
Windsor‐Essex Catholic District School Board,School Board,School Board,St. Michael's Adult Education (formerly St. Francis),477 Detroit Street,6.16131513401447,
Windsor‐Essex Catholic District School Board,School Board,School Board,Sacred Heart,200 Kenwood Blvd,6.35381426051502,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Rose,871 St. Rose Avenue,6.48320786824783,
Windsor‐Essex Catholic District School Board,School Board,School Board,Our Lady of the Annunciation,7343 Tecumseh Rd,6.48352584867163,
Windsor‐Essex Catholic District School Board,School Board,School Board,St John the Baptist,494 St Peter St,6.58749900949752,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Bernard (Windsor),1847 Meldrum,6.64423914285815,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Mary's S,12096 County Rd. 34,6.88800241480308,
Windsor‐Essex Catholic District School Board,School Board,School Board,Immaculate Conception,735 Tuscarora Street,6.91996144633505,
Windsor‐Essex Catholic District School Board,School Board,School Board,St Jules,1982 Norman,7.16131763471312,
Windsor‐Essex Catholic District School Board,School Board,School Board,St James,1601 St. James Street,7.18843719685603,
Windsor‐Essex Catholic District School Board,School Board,School Board,Cardinal Carter SS,120 Ellison Ave,7.28582565592486,
Wingham and District Hospital,Public Hospital,Acute/Chronic,Wingham and District Hospital,270 Carling Terrace,3.02137723215245,
Wingham and District Hospital,Public Hospital,Acute/Chronic,Wingham and District Hospital,270 Carling Terrace,2.66660814259018,
Woodstock General Hospital,Public Hospital,Acute/Chronic,WH - New Site Administrative,310 Juliana Drive,2.72021960771496,
Woodstock General Hospital,Public Hospital,Acute/Chronic,WH-Old Site Administrative,270 Riddell Street,20.7474008985509,
Woodstock General Hospital,Public Hospital,Acute/Chronic,WH - New Site,310 Juliana Drive,2.40081234424294,
Woodstock General Hospital,Public Hospital,Acute/Chronic,WH - Old Site,270 Riddell Street,21.6315200887396,
York Catholic District School Board,School Board,School Board,York Catholic Education Centre,320 Bloomington Rd W,7.31297513182084,
York Catholic District School Board,School Board,School Board,Mother Teresa CES,7100 Birchmount Rd,3.15109434549574,
York Catholic District School Board,School Board,School Board,St. Francis Xavier CES,223 Highglen Ave,3.15109434549574,
York Catholic District School Board,School Board,School Board,San Marco CES,250 Coronation St,3.15109434549574,
York Catholic District School Board,School Board,School Board,Our Lady Help of Christians CES,275 Redstone Rd,3.15109434549574,
York Catholic District School Board,School Board,School Board,Our Lady of Peace CES,301 Barrhill Rd,3.15109434549574,
York Catholic District School Board,School Board,School Board,St. Cecilia CES,300 Peter Rupert Ave,3.15109434549574,
York Catholic District School Board,School Board,School Board,St. Joseph (Richmond Hill) CES,301 Roney Ave,3.15109434549574,
York Catholic District School Board,School Board,School Board,St. Mary of the Angels,351 Vellore Park Ave,3.15109434549574,
York Catholic District School Board,School Board,School Board,St. Marguerite d'Youville CES,121 Rollinghill Rd,3.20504542218651,
York Catholic District School Board,School Board,School Board,Father Michael McGivney CA,5300 14th Ave,3.20597489785442,
York Catholic District School Board,School Board,School Board,St. Clare CES,391 Velmar Dr,3.32091786896478,
York Catholic District School Board,School Board,School Board,Christ the King CES,329 Valleymede Dr,3.334585860408,
York Catholic District School Board,School Board,School Board,St. Clement CES,40 Bainbridge Ave,3.36528086906056,
York Catholic District School Board,School Board,School Board,St. Francis of Assisi CES,200 Aberdeen Ave,3.42871612144106,
York Catholic District School Board,School Board,School Board,St. Elizabeth Seton CES,960 Leslie Valley Dr,3.4340239560759,
York Catholic District School Board,School Board,School Board,St. Maximilian Kolbe CHS,278 Wellington St E,3.44234064089732,
York Catholic District School Board,School Board,School Board,St. John Chrysostom CES,800 Joe Persechini Dr,3.46599287818281,
York Catholic District School Board,School Board,School Board,St. Matthew CES,75 Waterbridge Ln,3.46972749477616,
York Catholic District School Board,School Board,School Board,Father Frederick McGinn CES,61 Brockdale St,3.48277765573417,
York Catholic District School Board,School Board,School Board,Sir Richard W. Scott CES,90 Roxbury St,3.49143301965882,
York Catholic District School Board,School Board,School Board,Blessed Scalabrini CES,290 York Hill Blvd,3.49512375080145,
York Catholic District School Board,School Board,School Board,St. Brigid CES,223 Millard St,3.49781330238895,
York Catholic District School Board,School Board,School Board,St. Padre Pio CES,770 Napa Valley Ave,3.51007813118939,
York Catholic District School Board,School Board,School Board,St. Rene Goupil - St. Luke CES,135 Green Ln,3.51970233124507,
York Catholic District School Board,School Board,School Board,Our Lady of the Rosary CES,206 Glen Shields Ave,3.56863085967711,
York Catholic District School Board,School Board,School Board,Cardinal Carter C.H.S.,210 Bloomington Rd W,3.58830864999178,
York Catholic District School Board,School Board,School Board,St. Catherine of Siena CES,80 Terra Rd,3.59365076566502,
York Catholic District School Board,School Board,School Board,St. David CES,240 Killian Rd,3.6355698945257,
York Catholic District School Board,School Board,School Board,St. Anne CES,105 Don Head Village Blvd,3.63997485384634,
York Catholic District School Board,School Board,School Board,St. Veronica CES,171 Maria Antonia Rd,3.66209692852997,
York Catholic District School Board,School Board,School Board,Holy Family CES,21 Mullen Dr,3.69048984751884,
York Catholic District School Board,School Board,School Board,St. Monica CES,290 Calvert Rd,3.72471935867819,
York Catholic District School Board,School Board,School Board,St. Angela Merici CES,8881 Martin Grove Rd,3.74098642808052,
York Catholic District School Board,School Board,School Board,St. Paul CES,140 William Roe Blvd,3.74934350455747,
York Catholic District School Board,School Board,School Board,St. Agnes of Assisi CES,120 La Rocca Ave,3.76391939151209,
York Catholic District School Board,School Board,School Board,St. Patrick (Markham) CES,5607 Hwy #7,3.77000411723248,
York Catholic District School Board,School Board,School Board,All Saints CES,130 Castlemore Ave,3.7736569838406,
York Catholic District School Board,School Board,School Board,St. Gregory the Great CES,140 Greenpark Blvd,3.82007130254901,
York Catholic District School Board,School Board,School Board,Holy Jubilee CES,400 St Joan of Arc Ave,3.83227207585228,
York Catholic District School Board,School Board,School Board,St. Justin Martyr CES,140 Hollingham Rd,3.87576153730617,
York Catholic District School Board,School Board,School Board,St. Nicholas CES,480 Keith Ave,3.90682518950201,
York Catholic District School Board,School Board,School Board,St. Stephen CES,451 Napa Valley Ave,3.91306616860097,
York Catholic District School Board,School Board,School Board,St. Julia Billiart CES,2070 Bur Oak Ave,3.93172166961518,
York Catholic District School Board,School Board,School Board,Holy Name CES,2585 King RD,3.95558939444063,
York Catholic District School Board,School Board,School Board,St. Jerome CES,20 Bridgenorth Dr,4.00200771709443,
York Catholic District School Board,School Board,School Board,St. Mary Immaculate CES,161 Regent St,4.00429642237926,
York Catholic District School Board,School Board,School Board,St. Brother Andre CHS,6160 16th Ave,4.04421006367957,
York Catholic District School Board,School Board,School Board,Canadian Martyrs CES,170 London Rd,4.06898392554571,
York Catholic District School Board,School Board,School Board,Our Lady of Fatima CES,191 Crofters Rd,4.06929565469889,
York Catholic District School Board,School Board,School Board,St. Benedict CES,50 Aldergrove Dr,4.07132901694631,
York Catholic District School Board,School Board,School Board,St. Joseph The Worker CES,475 Brownridge Dr,4.07559932881404,
York Catholic District School Board,School Board,School Board,Kateri Tekakwitha CES,230 Fincham Ave,4.08269752050632,
York Catholic District School Board,School Board,School Board,St. Augustine CHS,2188 Rodick Rd,4.10239820277856,
York Catholic District School Board,School Board,School Board,Father John Kelly CES,9350 Keele St,4.10721759479256,
York Catholic District School Board,School Board,School Board,Our Lady of Grace CES,120 Aurora Heights Dr,4.111552960638,
York Catholic District School Board,School Board,School Board,St. Emily CES,60 Vellore Woods Blvd,4.11699075990712,
York Catholic District School Board,School Board,School Board,Jean Vanier CHS,10475 Bayview Ave,4.16073807105947,
York Catholic District School Board,School Board,School Board,St. Elizabeth CHS,525 New Westminster Dr,4.17225965969109,
York Catholic District School Board,School Board,School Board,St. John Bosco CES,199 Belview Ave,4.22052298425087,
York Catholic District School Board,School Board,School Board,Corpus Christi CES,35 Squire Dr,4.23993230075011,
York Catholic District School Board,School Board,School Board,Our Lady of Hope CES,80 Red Cardinal Trl,4.24002252796513,
York Catholic District School Board,School Board,School Board,St. Gabriel the Archangel CES,91 Fiori Dr,4.24934827152,
York Catholic District School Board,School Board,School Board,St. Raphael the Archangel,131 Ravineview Dr,4.27288086414798,
York Catholic District School Board,School Board,School Board,Sacred Heart CHS,1 Crusader Way,4.29038576494158,
York Catholic District School Board,School Board,School Board,San Lorenzo Ruiz CES,840 Bur Oak Ave,4.29533689915435,
York Catholic District School Board,School Board,School Board,Good Shepherd CES,19112 2nd Concession Rd,4.33096985056991,
York Catholic District School Board,School Board,School Board,Notre Dame CES,715 Kingsmere Ave,4.34325267270111,
York Catholic District School Board,School Board,School Board,St. Andrew CES,151 Forest Fountain Dr,4.37348232736104,
York Catholic District School Board,School Board,School Board,Our Lady of the Annunciation CES,30 Bayswater Ave,4.37477273990968,
York Catholic District School Board,School Board,School Board,St. Thomas Aquinas CES,262 Old Homestead Rd,4.4115130941888,
York Catholic District School Board,School Board,School Board,Divine Mercy CES,251 Melville Ave,4.41713683321206,
York Catholic District School Board,School Board,School Board,St. Edward CES,33 Cairns Dr,4.46431936195911,
York Catholic District School Board,School Board,School Board,St. Charles Garnier CES,16 Castle Rock Dr,4.48985171716942,
York Catholic District School Board,School Board,School Board,Blessed Trinity CES,230 Hawker Rd,4.49485890604884,
York Catholic District School Board,School Board,School Board,St. Anthony CES,141 Kirk Dr,4.50151775146627,
York Catholic District School Board,School Board,School Board,St. Theresa of Lisieux CHS,230 Shaftsbury Ave,4.50947268382337,
York Catholic District School Board,School Board,School Board,Holy Cross CHS,7501 Martin Grove Rd,4.51427141346934,
York Catholic District School Board,School Board,School Board,Our Lady of the Lake Catholic College CES & CHS,165 Glenwoods Ave,4.54885223809014,
York Catholic District School Board,School Board,School Board,Light of Christ CES,290 McClellan Way,4.55275795752074,
York Catholic District School Board,School Board,School Board,St. Margaret Mary CES,30 Margaret Mary Rd,4.62515478084967,
York Catholic District School Board,School Board,School Board,St. Peter CES,120 Andrew Park Cr.,4.79565529688171,
York Catholic District School Board,School Board,School Board,St. James CES,171 Mast Rd,4.81448356811505,
York Catholic District School Board,School Board,School Board,St. Mark CES,333 Glad Park Ave,4.83069799558919,
York Catholic District School Board,School Board,School Board,Blessed John XXIII CES,125 Krieghoff Ave,4.89400034965576,
York Catholic District School Board,School Board,School Board,St. Jean de Brebeuf CHS,2 Davos Rd,4.93195371313733,
York Catholic District School Board,School Board,School Board,Father Bressani CHS,250 Ansley Grove Rd,5.14836298176911,
York Catholic District School Board,School Board,School Board,St. Patrick (Schomberg) CES,51 Western Ave,5.17046258283266,
York Catholic District School Board,School Board,School Board,St. Joan of Arc CHS,1 St Joan of Arc Ave,5.18247574200077,
York Catholic District School Board,School Board,School Board,St. Vincent de Paul CES,50 Featherstone Ave,5.19438634412909,
York Catholic District School Board,School Board,School Board,St. Robert CHS,8101 Leslie St,5.2836955039515,
York Catholic District School Board,School Board,School Board,Father Henri J.M. Nouwen CES,121 Larratt Ln,5.46940629551769,
York Catholic District School Board,School Board,School Board,Blessed John Paul II CES,155 Red Maple Rd,5.47606418889568,
York Catholic District School Board,School Board,School Board,Holy Spirit CES,315 Stone Rd,5.49024137557563,
York Catholic District School Board,School Board,School Board,St. Mary CES,75 Greenside Dr,5.57471561584626,
York Catholic District School Board,School Board,School Board,St. Joseph (Aurora) CES,2 Glass Dr,6.13527696986695,
York Catholic District School Board,School Board,School Board,St. Bernadette CES,5279 Black River Rd,6.33996067652426,
York Catholic District School Board,School Board,School Board,St. Joseph (Markham) CES,55 Parkway Ave,6.60057678653433,
York Catholic District School Board,School Board,School Board,Our Lady of Good Counsel CES,53 Morton Ave,6.66906082487635,
York Region District School Board,School Board,School Board,Education Centre East - (Markville SS Location),1000 Carlton Rd,3.41369145103177,
York Region District School Board,School Board,School Board,Dr. Bette Stephenson Learning Centre,36 Regatta Ave,3.80323532348284,
York Region District School Board,School Board,School Board,Education Centre North,130 Carlson Dr,6.64317234999192,
York Region District School Board,School Board,School Board,Education Centre West - (Stornoway PS location),36 Stornoway Cres,6.74966500908198,
York Region District School Board,School Board,School Board,Newmarket Education Centre - CLL,300 Harry Walker Parkway,6.77708725854012,
York Region District School Board,School Board,School Board,Lloyd Shop - Landscaping,1836 Bethesda Sideroad,7.14454499445262,
York Region District School Board,School Board,School Board,Education Centre Gorham - FMC,1260 Gorham St,7.70760731292697,
York Region District School Board,School Board,School Board,Education Centre Central,317 Centre St E,7.83187054526315,
York Region District School Board,School Board,School Board,The Education Centre Aurora,60 Wellington St W,17.1587659328535,
York Region District School Board,School Board,School Board,Ballantrae PS,5632 Aurora Rd,3.15109434549574,
