,operation_name,Address,Zip,en_intensity_ekWh_sqft,lat,lng,dim_operation_type,dim_City,dim_organization,tot_floor_area_ft2
218,Mornington Central PS,7241 Road 131 (Morn-PE),N0K1R0,25.3183085391513,43.5897213,-80.877604,13,374,670,13634.0
219,North Easthope PS,4672 Road 108 (NEH-PE),N5A6S2,18.667427193533896,43.3818383,-80.9456553,13,791,670,23282.0
220,North Woods ES,84295 Ethel Line,N0G1T0,18.755555889388003,43.722440999999996,-81.138527,13,781,670,21883.0
221,Romeo PS,49 Rebecca St,N5A3P2,21.3759073478825,43.3690157,-80.97774140000001,13,791,670,20731.0
222,Seaforth PS,58 Chalk St N,N0K1W0,21.106443356400106,43.55475360000001,-81.38900090000001,13,557,670,48641.0
223,Seaforth PS & Administration & Maintenance,58 Chalk St N,N0K1W0,21.106443356400106,43.55475360000001,-81.38900090000001,12,557,670,27857.0
225,Shakespeare PS,35 Mowat St,N5A2B8,12.654889721723,43.3619226,-80.98286110000002,13,791,670,25155.0
226,South Huron DHS & DES,92 Gidley St E,N0M1S6,23.4176480605314,43.3494468,-81.4776828,13,55,670,127864.0
227,South Perth Centennial PS,1866 Road 163 (Blan-PS),N4X1C4,18.9779139541812,43.259586799999994,-81.140653,13,740,670,25951.0
228,Sprucedale PS,59 Fraser Street,N0B2P0,20.429150536936103,43.358343,-80.8114599,13,93,670,19791.0
229,St Marys DC & VI & Elementary,338 Elizabeth St. Box 970,N4X1B6,21.23787596271589,43.259020899999996,-81.1414968,13,740,670,101751.0
230,Stephen Central PS,70042 Goshen Line (Steph-SH),N0M1M0,22.173955387215198,43.2964027,-81.54867279999998,13,173,670,22410.0
231,Stratford Central,60 St. Andrew St.,N5A1A3,16.5265807177226,43.3709391,-80.98737270000002,13,791,670,136856.0
232,Stratford Northwestern,428 Forman Ave.,N5A6R7,24.622460789311,43.3853024,-80.9922745,13,791,670,167652.0
233,Turnberry Central PS,40592 Amberley Road (Turn-MT),N0G2W0,23.338078113839693,43.887947600000004,-81.3116601,13,419,670,15984.0
234,Upper Thames E S,165 Frances St. RR#5,N0K1N0,24.004364595008397,43.4735654,-81.18603,13,930,670,67873.0
235,Wallace PS,8727 Road 164 (Wall-NP),N0G1Y0,22.5293266927745,43.7736345,-80.9194122,13,480,670,26005.0
236,Wingham PS - Holding School,131 John St E,N0G2W0,19.468788732537803,43.884525399999994,-81.30848809999998,13,419,670,30440.0
239,Rotary Place,201 Georgian Drive,L4M6M2,21.572010338000002,44.4162212,-79.6618435,12,499,72,75000.0
240,Royal Victoria Regional Health Centre,201 Georgian Drive,L4M6M2,71.2284256748822,44.4162212,-79.6618435,30,499,72,900000.0
241,Rainbow Valley Community Health Centre,49 Mill Street,K0J2A0,37.9749335208109,45.550975,-77.41830990000003,12,693,165,1399.0
242,St. Francis Memorial Hospital (9 Memorial),9 Francis Memorial Drive,K0J1B0,16.854775407181002,45.4821851,-77.6938188,12,345,165,2497.0
243,Medical Centre,21 St. Francis Memorial Drive,K0J1B0,15.6384235307373,45.48242120000001,-77.69390600000001,30,345,165,19999.0
244,St. Francis Memorial Hospital,7 St. Francis Memorial Drive,K0J1B0,32.811671392301996,45.4819975,-77.69462159999998,30,345,165,48491.0
245,Belleville General Hospital,265 Dundas St. E.,K8N5A9,64.78889930241999,44.1627054,-77.3643232,30,1140,94,636427.0
246,Prince Edward County Memeorial Hospital,403 Main St. PO Box 1900,K0K2T0,59.713208448296214,44.008942,-77.13752190000002,30,7,94,57845.0
247,Trenton Memorial Hospital,242 Dundas St. E.,K8V5S6,58.5295753036715,44.1045854,-77.56031740000002,30,617,94,157992.0
248,Blind River District Health Centre,525 Causley Street,P0R1B0,50.624069168992996,46.1873626,-82.92406319999998,30,836,302,116348.0
249,Alexandra Replacement,1556 8th avenue east,N0G1L0,16.3655466960919,44.5731104,-80.9286961,13,789,248,26834.0
250,Amabel-Sauble Community S,R.R. #1 555 Sauble Parkway,N0H2G0,20.005890310706,44.6513217,-81.25722009999998,13,507,248,40450.0
251,Arran Tara E S,106 Brook St West,N0H2N0,19.6304403758648,44.4812661,-81.15190710000002,13,641,248,31247.0
252,Bayview PS,615 6 A St East,N4K1G3,18.3984273597503,44.561958000000004,-80.9342178,13,789,248,38843.0
253,Beaver Valley Community S,189 Bruce St,N0H2P0,17.1632606393107,44.62642719999999,-81.132725,13,966,248,54070.0
254,Beavercrest Community S,101 Main St E,N0C1H0,29.119235591175,44.320851899999994,-80.6455198,13,932,248,30799.0
255,Bluewater Education Centre,351 1st Ave North,N0G1L0,27.5566185680987,44.3094208,-81.09848219999998,12,59,248,42994.0
256,Bluewater Maintenance Building,317896 Hwy 6 & 10,N0G1L0,18.928685749120604,42.8703152,-79.06146849999998,12,1222,248,7099.0
257,Brant Township Central S - CLOSED Aug 2012,595 Warden St,N0G2V0,1.61956242791947,44.118337200000006,-81.15230820000002,13,433,248,22898.0
258,Bruce Peninsula District School,5 Moore Street,N0H1W0,24.9364343897815,44.985231299999995,-81.2514333,13,26,248,47458.0
259,Chesley District High School,231 4th Ave S.E.,N0G1L0,20.8951593300012,44.29536969999999,-81.0900142,13,59,248,67829.0
260,Dawnview PS,149 12th Ave,N4N2S8,22.6210625013151,44.1441486,-81.021253,13,274,248,24556.0
261,Derby PS,10189 Grey Rd. 5,N4K5N5,14.032782904951999,44.5131784,-81.0152006,13,789,248,23146.0
262,Dufferin E S,1045 3rd Ave W,N4K5W6,19.020253888061603,44.5673125,-80.9475037,13,789,248,23361.0
263,Dundalk & Proton Community S,251 Young St,N0C1B0,23.6087287274051,44.169391,-80.39458789999998,13,45,248,31344.0
264,Dundalk Highpoint School,351 Main St,N0C1B0,24.8467521281394,44.169391,-80.39458789999998,13,45,248,30206.0
265,Egremont Community S,392141 Grey Rd. 109,N0G2A0,15.5470829346174,44.0650463,-80.76100249999998,13,690,248,20129.0
266,Elgin Market PS,305 Queen St Street North,N2Z2R6,18.1216886564474,44.1648868,-81.64456659999998,13,1135,248,24864.0
267,G C Huston P S,61 Victoria St. N.,N0H2L0,21.2571949655346,44.49687150000001,-81.3678011,13,723,248,33436.0
268,Georgian Bay SS,125 Eliza St,N4L1A4,23.2929311175599,44.6019586,-80.5854033,13,420,248,152600.0
269,Grey Highlands SS,Highway #10,N0C1E0,21.264306416269697,44.3336756,-80.46346590000002,13,430,248,143349.0
270,Hanover Heights,524 13th Street,N4N1Y4,13.1318787243926,44.156131200000004,-81.02050530000002,13,274,248,51576.0
271,Hepworth Central School,BOX 100 43 QUEEN STREET EAST,N0H1P0,19.1823234032905,44.6338489,-81.13013120000002,13,681,248,47847.0
272,Hillcrest Central S,31 Hillcrest St. W.,N0G2S0,18.047949763234698,43.999894,-81.2917262,13,888,248,21575.0
273,Hillcrest E S,501 8th St W,N4K3M8,16.7813883804318,44.56310120000001,-80.94919349999998,13,789,248,64606.0
274,Holland-Chatsworth Central S,777346 Hwy. 10,N0H1R0,10.3287175669454,44.3895403,-80.77513619999998,13,148,248,32423.0
275,Huron Heights PS,785 Russell Street,N2Z1S7,17.4857694894673,44.1692091,-81.6204302,13,1135,248,33357.0
276,Institute for Outdoor Education & Environmental Studies,RR 3,N0H2T0,12.096454695788,44.82386210000001,-81.13470269999998,13,869,248,12501.0
277,John Diefenbaker SS,181 7th St,N4N1G7,27.1735387370219,44.148436600000004,-81.03178419999998,13,274,248,148791.0
278,Keppel-Sarawak E S,RR 2,N4K5N4,10.8895758023595,44.632135,-80.9539475,13,789,248,33515.0
279,Kincardine DSS,885 Park Lane,N2Z2B9,16.2883124640935,44.16664369999999,-81.63503859999999,13,1135,248,81211.0
280,Kincardine Township-Tiverton PS,1805 Hwy 21,N2Z2X4,13.989945504521101,44.1596801,-81.62660819999998,13,1135,248,29396.0
281,Kinghurst PS,315 1st Ave North,N0G1L0,13.350065065430801,43.212186,-79.898139,13,1131,248,22992.0
282,Lucknow Central PS,Box 208 Bob Street,N0G2H0,18.545716418644897,43.9553679,-81.5114691,13,432,248,29105.0
283,Macphail Memorial Elementary School,29 Campbell Street,N0C1E0,18.9957696095859,44.2583859,-80.54880290000001,13,430,248,51576.0
284,Meaford Community S,186 Cook St,N4L1H2,34.1954767822468,44.60867289999999,-80.5948482,13,420,248,41651.0
285,Mildmay-Carrick Central S,Box 310 Vincent Street,N0G2J0,21.0057703645626,44.03865769999999,-81.11448419999998,13,326,248,21858.0
286,Normanby Community S,574 Lousia St.,N0G1C0,14.4122918240127,44.0587729,-80.92790749999998,13,677,248,26153.0
287,Northport E S,1000 Waterloo Street,N0H2C2,14.281348697121599,44.44635239999999,-81.38372749999998,13,339,248,37598.0
288,Osprey Central S,408053 Grey Rd 4.,N0C1J0,16.3340789433302,44.2853278,-80.3769999,13,291,248,30401.0
289,Owen Sound CVI,1550 8th street east,N4K6M9,24.397054458724604,44.572950399999996,-80.9287578,13,789,248,139843.0
290,Paisley Central School,Box 280 182 Arnaud Street,N0G2N0,18.7765417807259,44.29819439999999,-81.27001740000001,13,280,248,24040.0
291,Peninsula Shores District School,"542 WATSON ST, NEW HIGH SCHOOL",N0H2T0,18.7572309768202,44.7419729,-81.14083440000002,13,869,248,94980.0
292,Port Elgin-Saugeen Central S,504 Catherine Street,N0H2C1,18.800371692619,44.43553319999999,-81.39428339999998,13,339,248,53773.0
293,Ripley Huron Community School,2 Queen St,N0G2R0,20.3840551432912,44.072951,-81.58242229999998,13,1067,248,36346.0
294,Saugeen DSS,780 Gustavus St,N0H2C4,25.645245180117307,44.43346469999999,-81.38327190000003,13,339,248,134474.0
295,Spruce Ridge Elementary,239 Kincardine St.,N0G1R0,19.4396307499061,44.158755,-80.8162459,13,1008,248,50053.0
296,St Edmunds PS,Box 118 R.R. #1 East Bury Rd,N0H2R0,16.0719078050594,45.20666420000001,-81.59804790000003,13,275,248,14122.0
297,St Vincent-Euphrasia E S,555 St Vincent St,N4L1C6,21.7539248328981,44.59606100000001,-80.58413159999998,13,420,248,34723.0
298,Sullivan Community S,13285 Grey Road 40,N0H1K0,19.497158770037398,44.3962475,-81.09329269999998,13,1013,248,21071.0
299,Sydenham Community S,1130 8th Street E,N4K5N8,16.6160765284058,44.565866899999996,-80.9337676,13,789,248,45069.0
300,Walkerton Elementary & Secondary (Replacement),1320 Yonge St. South,N0G2V0,12.3694334603548,44.11639770000001,-81.14897140000002,13,433,248,112133.0
301,West Hill SS,750 9th St W,N4K3P6,22.944042048478106,44.563996,-80.9586738,13,789,248,151580.0
302,London Campus,"2e étage bureau, 355 rue Wellington, Unit 275",N6A3N7,31.5789862594235,42.9837689,-81.2461969,12,1009,50,4854.0
303,"Options Emploi, Chelmsford","Place Bonavanture, 4764-21 Regional Rd 15",P0M1L0,27.736901297688604,46.5451811,-81.204746,12,239,50,2787.0
304,"Options Emploi, Sudbury",1560 boulevard Lasalle Unité F,P3A1Z7,26.849152201937798,46.5223316,-80.92280799999997,12,696,50,5188.0
305,Sudbury Campus - Electrical Plant,"21, boulevard Lasalle",P3A6B1,23.337478980262603,46.5222403,-80.98890639999998,12,696,50,4489.0
306,Sudbury Campus - Main Building,"21, boulevard Lasalle",P3A6B1,23.3374824311645,46.5222403,-80.98890639999998,12,696,50,23500.0
307,Timmins Campus,395 Blvd. Theriault,P4N6A3,61.470075233168004,48.484105299999996,-81.3468857,12,971,50,55520.0
308,Windsor 1 Campus,"7515, promenade Forest Glade",N8T3P5,22.2450986259007,42.2972124,-82.9259855,12,74,50,65993.0
309,Sudbury Campus - Greenhouse,"21, boulevard Lasalle",P3A6B1,50.8194348818387,46.5222403,-80.98890639999998,24,696,50,4800.0
310,Sudbury Campus - Greenhouse Lab,"21, boulevard Lasalle",P3A6B1,50.8194348447542,46.5222403,-80.98890639999998,24,696,50,1194.0
311,Sudbury Campus - Trades Buildings 1,"21, boulevard Lasalle",P3A6B1,29.3780184173557,46.5222403,-80.98890639999998,6,696,50,23928.0
312,Sudbury Campus - Trades Buildings 2,"21, boulevard Lasalle",P3A6B1,29.378018383428696,46.5222403,-80.98890639999998,6,696,50,78587.0
313,Sudbury Campus - Residence 1,"21, boulevard Lasalle",P3A6B1,26.3708239214258,46.5222403,-80.98890639999998,18,696,50,24251.0
314,Sudbury Campus - Residence 2,"21, boulevard Lasalle",P3A6B1,23.6552804822087,46.5222403,-80.98890639999998,18,696,50,21097.0
315,Sudbury Campus - Collège Boréal (Sudbury),"21, boulevard Lasalle",P3A6B1,23.3374820500763,46.5222403,-80.98890639999998,6,696,50,211507.0
316,Sudbury Campus - Lecture Hall,"21, boulevard Lasalle",P3A6B1,23.337471894078497,46.5222403,-80.98890639999998,6,696,50,12248.0
317,Brampton Civic Hospital,2100 Bovaird Drive East,L6R3S7,51.7227454265625,43.7470426,-79.74379739999998,12,451,332,102833.0
318,Chemical Detox Centre,135 McLaughlin Rd S,L6Y2C7,39.9598749471294,43.6686298,-79.76053209999998,12,451,332,11670.0
319,Etobicoke General Hospital,101 Humber College Blvd,M9V1R8,64.3019853504206,43.730878499999996,-79.59937740000002,12,1016,332,33538.0
320,Medical Office Building,89 Humber College Blvd,M9V4B8,22.253679545454503,43.7309693,-79.59801850000002,12,1016,332,44000.0
321,Brampton Civic Hospital,2100 Bovaird Drive East,L6R3S7,79.6811466881463,43.7470426,-79.74379739999998,30,451,332,1268271.0
322,Etobicoke General Hospital,101 Humber College Blvd,M9V1R8,99.05981144569307,43.730878499999996,-79.59937740000002,30,1016,332,413636.0
323,Brantford General Hospital,200 Terrace Hill St,N3R1G9,77.1497468444848,43.152504799999996,-80.276363,12,457,434,197230.0
324,The Willet Urgent Care,238 Grand River N,N3L2N7,27.2961701548747,43.20520430000001,-80.38671289999998,12,640,434,75000.0
325,Assumption College School,257 Shellard Lane,N3T5L5,15.668945736759401,43.1214164,-80.29682840000002,13,457,597,191034.0
326,Blessed Sacrament Sep S,185 King St W,N0E1A0,15.426550931410198,43.099197,-80.43471590000001,13,401,597,22013.0
327,Catholic Education Center,322 Fairview Dr,N3R2X6,29.5127643301432,43.1706109,-80.25739820000003,12,457,597,8882.0
328,Christ the King Sep S,165 Dufferin Ave,N3T4R4,14.2896553943857,43.1472938,-80.2832978,13,457,597,18405.0
329,Facilities Department,49 Dalkeith Dr,N3P1M1,21.72082315984711,43.1774417,-80.2352934,12,457,597,7229.0
330,Holy Cross Sep S,358 Marlborough St,N3S4V1,13.543489467824699,43.14635819999999,-80.24174169999998,13,457,597,19877.0
331,Holy Family S,20 Sunset Dr,N3L3W4,19.643962659748002,43.2067482,-80.3900467,13,640,597,24067.0
332,Holy Trinity Catholic High School,128 Evergreen Hill Rd.,N3Y4N5,19.0213366834262,42.8237015,-80.3134244,13,827,597,152360.0
333,Information Technology Services Building,344 Erie Ave,N3S2H9,47.0692407775475,43.120664,-80.25168470000001,12,457,597,5385.0
334,Jean Vanier,120 9th Ave,N3S-1E7,18.6507928321342,43.12166,-80.250051,13,457,597,44691.0
335,Notre Dame (Caledonia),35 Braemar Avenue,N3W2M5,18.6087474955424,43.0627284,-79.9644584,13,595,597,35444.0
336,Our Lady of Fatima Sep S,120 Talbot Rd,N0J1E0,34.678506686739304,42.83820250000001,-80.6342759,13,925,597,12932.0
337,Our Lady of La Salette Sep S,71 Regional Rd #67,N0E1H0,19.6114906095582,42.9019874,-80.50467859999998,13,253,597,16338.0
338,Our Lady of Providence,54 Kent Street,N3R6X1,16.1490449090758,43.1753075,-80.2846773,13,457,597,34624.0
339,Resurrection Sep S,17 Ravenwood Rd,N3R6L4,18.1387885433138,43.1800567,-80.2587805,13,457,597,24431.0
340,Sacred Heart S,26 Albert St,N0E1G0,33.2902381661762,42.7404616,-80.5817268,13,795,597,23501.0
341,Sacred Heart School (new),180 Grandville Circle,N3L0A9,13.8140224707093,43.1783138,-80.3931281,13,640,597,45854.0
342,St Anthony Daniel,85 Bishopgate Road RR 4,N0E1R0,20.097627976028896,43.0379423,-80.3800065,13,1101,597,17668.0
343,St Basil Catholic Elementary School,365 Blackburn Drive,N3T0G5,13.6978454678384,43.1101561,-80.2977186,13,457,597,96812.0
344,St Bernard,65 Sky Acres Dr,N3R5W6,17.5594555809097,43.1632376,-80.2851215,13,457,597,19194.0
345,St Bernard of Clairvaux S,250 Washington St,N0E1Y0,28.2154477412917,42.926049799999994,-80.2936457,13,479,597,17335.0
346,St Cecilia's S,3 Lynn Park Ave,N0A1N5,22.7284747867365,42.7959326,-80.22173939999998,13,64,597,16413.0
347,St Frances Cabrini S,373 Northern Ave,N4B2R4,19.5477686780312,42.852176799999995,-80.489238,13,337,597,26416.0
348,St John's College,80 Paris Rd,N3R1H9,19.010506265182602,43.1600077,-80.28898029999998,13,457,597,172289.0
349,St Josephs S,34 Potts Rd,N3Y2S8,12.856938998108498,42.832844200000004,-80.2945252,13,827,597,38819.0
350,St Leo Sep S,233 Memorial Dr,N3R5T2,17.5612886219184,43.183845700000006,-80.269081,13,457,597,30859.0
351,St Mary Sep S,455 Colborne St,N3S3N8,15.3025601282707,43.139238299999995,-80.2522661,13,457,597,19080.0
352,St Marys S,92 Main St S,N0A1H0,24.9770810350074,42.956408700000004,-80.0568313,13,254,597,15723.0
353,St Michaels S,209 Alder St W,N1A1R3,15.6467379400829,42.90575399999999,-79.620512,13,652,597,27246.0
354,St Michaels Sep,972 St.John'sa Road West R.R #2,N3Y4K1,30.178401039380997,42.76431210000001,-80.3876267,13,827,597,14847.0
355,St Patricks S,320 Fairview Dr,N3R2X6,26.201646674116997,43.1709234,-80.2573194,13,457,597,19144.0
356,St Patricks Sep,81 Orkney St E,N3W1L3,13.766108220301499,43.0760713,-79.947264,13,595,597,29584.0
357,St Peter,175 Glenwood Dr,N3S3H1,20.138220732960697,43.1442026,-80.21943569999998,13,457,597,16197.0
358,St Stephens S,17 Brant St W,N0A1E0,13.492468990573402,42.9479044,-79.8577328,13,578,597,17975.0
359,St Theresa Sep S,RR 4  12 Dalewood Ave,N3T5L7,25.9985086089946,43.1304829,-80.32877280000002,13,457,597,20853.0
360,St. Gabriel Catholic Elementary School,14 Flanders Drive,N3T6M2,20.437054349483603,43.1235435,-80.2934276,13,457,597,42342.0
362,Main Campus - Harrison Hall,500 Glenridge Ave,L2S3A1,3.949409466524,43.1201541,-79.2466048,12,1087,54,5877.0
363,Main Campus - Kenmore,500 Glenridge Ave,L2S3A1,12.848645920392801,43.1201541,-79.2466048,12,1087,54,5694.0
364,Main Campus - Theal House,500 Glenridge Ave,L2S3A1,2.9849301276914,43.1201541,-79.2466048,12,1087,54,2787.0
366,Schmon Parkway (CPDC & ITS),3350 Schmon Parkway,L2S3A1,5.02217455097806,43.11177300000001,-79.2390434,12,862,54,6081.0
367,Main Campus -cogen plant,500 Glenridge Ave,L2S3A1,82.6284949079395,43.1201541,-79.2466048,6,1087,54,1470070.0
368,Hamilton Campus,1842 King Street east,L8K1V7,56.987680578695,43.2320939,-79.81017220000003,6,667,54,72419.0
369,Main Campus-CFHBRC,500 Glenridge Ave,L2S3A1,55.175438606233215,43.1201541,-79.2466048,24,1087,54,175860.0
370,East Campus-East Academic 2,"460 St David's Road, 4 & 5 Norman Rd",L2S3A1,30.042654379258398,43.119339000000004,-79.24581979999998,6,1087,54,7265.0
371,Main Campus - John Decew,130 Lockhart Drive,L2S3A1,27.6844731981174,43.119339000000004,-79.24581979999998,6,1089,54,17265.0
372,East Campus-East Academic 3,"460 St David's Road, 4 & 5 Norman Rd",L2S3A1,23.911296628618498,43.119339000000004,-79.24581979999998,6,1087,54,7265.0
373,East Campus-International Centre,4 Norman Road,L2S3A1,22.302126643765696,43.119339000000004,-79.24581979999998,6,1087,54,46069.0
374,East Campus-East Academic 1,"460 St David's Road, 4 & 5 Norman Rd",L2S3A1,22.1663636649337,43.119339000000004,-79.24581979999998,6,1087,54,7265.0
375,573 Glenridge,573 Glenridge Ave,L2S3A1,22.083952664155106,43.120765899999995,-79.243369,6,1089,54,32065.0
376,Main Campus - Mackenzie Chown - H Block,500 Glenridge Ave,L2S3A1,20.556526674414002,43.1201541,-79.2466048,6,1087,54,71041.0
377,Main Campus - Plaza Building,500 Glenridge Ave,L2S3A1,14.197118850608499,43.1201541,-79.2466048,6,1087,54,86229.0
378,Main Campus - Villages Residence,500 Glenridge Ave,L2S3A1,11.9036872684204,43.1201541,-79.2466048,18,1087,54,195849.0
379,East Campus-Quarryview,5 Norman Road,L2S3A1,11.1883596404193,43.119339000000004,-79.24581979999998,18,1087,54,115959.0
380,Main Campus - South Block,500 Glenridge Ave,L2S3A1,6.94278580815422,43.1201541,-79.2466048,6,1087,54,80083.0
381,BGH Charles Street Site,75 Charles St.,K6V1S8,92.2219325378027,44.5979475,-75.6820082,30,252,290,184364.0
382,BGH Garden Street Site,42 Garden St.,K6V2C3,63.3570764652526,44.5918812,-75.683064,30,252,290,45770.0
383,BGH Charles Street Site,75 Charles St.,K6V1S8,61.4806218439503,44.5979475,-75.6820082,12,252,290,49389.0
384,BGH Garden Street Site,42 Garden St.,K6V2C3,42.2380288161927,44.5918812,-75.683064,12,252,290,44491.0
385,BGH McDougal Building,70 Charles St.,K6V1T3,21.371722751448697,44.5978257,-75.6826118,12,252,290,6839.0
386,Catholic Education Centre & Warehouse,799 16th Avenue,N4N3A1,14.9053906487279,44.15808819999999,-81.0195591,12,274,3,24361.0
387,Holy Family Sep S,334 10th Ave,N4N2N5,17.683640110945394,44.1490792,-81.0257175,13,274,3,29859.0
388,Immaculate Conception Sep S,201 Concession 12,N0G1W0,28.2691953136777,44.1739758,-81.20781640000001,13,61,3,26259.0
